	C	FDR_C	I	FDR_I	G	FDR_G	FDR
A830010M20Rik	0.026012113374578823	0.05082606160667954	1.3655628530789276e-05	7.761688165499079e-05	8.885481239673254e-10	6.004746942590222e-09	1.2682035747136562e-07
A830018L16Rik	1.1855389009579081e-07	6.30401113521281e-07	3.902286580998718e-05	0.00020941131548305825	8.569691988258299e-07	4.608913929360213e-06	1.815931419496496e-10
A830036E02Rik	1.1426324547230546e-18	1.2091420544094182e-17	4.132352097826079e-11	3.644727111304928e-10	0.0	0.0	3.1884342669393108e-21
A830082K12Rik	4.0059306850485204e-05	0.00015472650683007668	0.20486647374659372	0.39533016467957305	0.002374436340487285	0.008036995406022419	0.005419861512925546
A930004D18Rik	0.29837242254890006	0.3501079354037447	0.8195194247272033	0.9159276715345906	0.2310081436926329	0.32268692801769205	0.7576157443071121
A930015D03Rik	0.039777454142962576	0.07202580823517178	0.7977250900190448	0.9084146609060569	0.30332457577151695	0.38043849929838097	0.777034090819725
Aaas	0.09082180868720086	0.1406166698255461	0.242301429079401	0.44554545009364804	0.11503842507584139	0.2034400879476935	0.3431103084677069
Aacs	0.006373237532170682	0.015302953829389983	0.4457644734815549	0.6577392072949491	0.43200934626554777	0.46402056166349914	0.5917600925202777
Aaed1	0.001392554074784612	0.003995794254411248	0.13471859567100236	0.29499609362684964	0.2228478640414604	0.31560720042524504	0.1599970822631896
Aagab	1.041112675832231e-09	6.6159942350713555e-09	0.15894853080641402	0.33114916881460416	0.12550122438971556	0.21575201715698647	0.46409029245529526
Aak1	0.024945509106200893	0.04904515323668992	0.04076218696619705	0.11620031828575814	0.007764558050665338	0.022725479193091293	0.0001874181054912914
Aamdc	0.04203552816919687	0.07531653694093254	0.3115894016884969	0.5291619665763573	0.07235257949861018	0.143402695490874	0.005537389908455008
Aamp	0.002951202798416413	0.007826478003161686	0.0631668157323661	0.16497111603450304	0.16063338085365197	0.255071544155718	0.342942340334113
Aar2	0.03829693448645473	0.06978759081048373	0.9727133699265818	0.9864036336448903	0.4564927770086318	0.47749495323522445	0.2128265919594045
Aars	0.22206483562687906	0.28242852001687363	0.9485816236006696	0.9773053653309811	0.4676333203156846	0.48275799681557025	0.5366715901806548
Aars2	0.0031185350227314573	0.00822349964686371	0.12313693296637344	0.2761141432808909	0.052144066730842376	0.11132019823431906	0.8294905453647298
Aasdhppt	0.0020128745714528898	0.005584416173744866	0.2518596015514728	0.4568784975043641	0.4679155439863112	0.4827950316438731	0.6722988353396708
Aatf	0.25421880886470677	0.31142519165711485	0.07223976112467594	0.18348300136358203	0.18865928069580296	0.28306113788672077	0.21300333951419723
Aatk	0.0198158542145695	0.04049542345121304	0.053634390928466336	0.1445841531521435	0.0077945751241308425	0.02279291006904152	0.0005201420501307099
Abat	1.0069667739557607e-10	6.876144542155052e-10	4.685633598259927e-06	2.8082277449143134e-05	2.5252022695099186e-10	1.7524403002073437e-09	9.008157916318352e-14
Abca1	5.478433126151481e-09	3.283374079703875e-08	0.8995742872448297	0.9567924064595772	0.17490551654747533	0.27002319722715157	0.3881240882959646
Abca2	8.034026995510212e-13	6.2530127505166456e-12	7.317511638962721e-05	0.0003789867682357067	2.545195609826578e-07	1.4300671892597845e-06	1.0439368677103878e-06
Abca3	0.15955714953179728	0.2190697083175118	0.40136997135846386	0.617720174233012	0.2164182441877448	0.3096775219173793	0.5965303943400759
Abca5	0.010756088419064084	0.024102197671714832	0.9194193062010538	0.9653468562277895	0.3212309019063746	0.3925890477396923	0.446233579061216
Abca7	0.11689337114264009	0.17219454958309235	0.995394879727977	0.9972481987292034	0.4524521112429186	0.475450749390816	0.16387551579966564
Abca8b	0.036533463599580374	0.06718812117250256	0.4926478443409189	0.6962758403848248	0.11086775975793106	0.1982469302678771	0.7464376952005959
Abcb6	0.22457187332091105	0.2847541131821438	0.1389822511617575	0.30118799022013754	0.16765997494282336	0.2621945536546714	0.7649320519412044
Abcb7	0.02561032993196415	0.05017127174485116	0.0604861192787972	0.1592005057246666	0.045482619334993646	0.09976957749398746	0.4884432242180094
Abcb8	0.4469166936879179	0.4633534492262177	0.7359789369910892	0.8708836815917512	0.3970266695785467	0.4420817805318857	0.7169875820327928
Abcb9	0.27779309993474166	0.332016414136224	0.136938200062666	0.2977978822858523	0.062441369685159676	0.12827316174945066	0.12698933201472415
Abcc1	0.2488013416952778	0.3065129931194402	0.8900307687895709	0.9504589694168489	0.3366495143066158	0.403279778813023	0.1010243174099927
Abcc5	0.35060563909865483	0.3916088746754495	0.7550780573463377	0.8831725708197689	0.42810297816014675	0.46169723563628423	0.46810325127868874
Abcc8	0.04136759556050138	0.07435507753324709	0.01280257586933117	0.0432743845959214	0.0019337368916667597	0.006676775123834594	0.04247553958614122
Abcd2	0.04996428446026815	0.08693182234129397	0.0028791610364063175	0.011562663522846519	0.00017851894699350002	0.0007437530448934128	1.7670836907068337e-05
Abcd3	0.39578597656042147	0.4261310225155333	0.15130045816962268	0.32083817130580666	0.21879093466600574	0.31189007401690283	0.11879624020529811
Abce1	0.45502883915959486	0.46880744347859005	0.3381719767764637	0.5574944819031911	0.0727473724389921	0.14403864300573513	0.24778491809697867
Abcf1	0.38997348425589984	0.4223292931262345	0.9699514261878179	0.9848325648350074	0.09265956512113571	0.173707878060457	0.5987646577383782
Abcf2	0.3878522662911068	0.42088198863638493	0.6794672691843644	0.8357097741606109	0.026940497042714062	0.06499013552967875	0.40142519235284135
Abcf3	0.0951396596763367	0.14591853579095684	0.13625823805608545	0.29697386003371473	0.15311810170134033	0.24619848988761112	0.9216903480498266
Abcg1	0.0012844049804866622	0.003719232979843027	0.7325993756842424	0.8689918027272595	0.4436394049444553	0.46991920106482726	0.32113528943125735
Abcg2	0.08072785190250004	0.1281263720104629	0.5591433974326643	0.7465657652871887	0.10750512575637217	0.19432627324971238	0.8601861997107656
Abcg4	0.0002649910775482608	0.0008929324514771002	0.00373609635689671	0.014579851931991582	0.003591974939861964	0.011658748736570846	0.08620067465450758
Abhd10	0.2479162339902547	0.30590165839768674	0.6862344251795363	0.8405298739778132	0.14555980440768668	0.2383453265020799	0.24459485265572734
Abhd11	0.029027245532759656	0.0556630095842489	0.4669940851883776	0.6746301204691065	0.14921126414990904	0.242073042616715	0.8294905453647298
Abhd12	0.22103718725451332	0.2815107093718451	0.29409063104807376	0.5080737118547382	0.01410096975957631	0.037660235125126264	0.0001637537247610255
Abhd13	0.15447087041165652	0.2136429159017392	0.6863026351358795	0.8405298739778132	0.47672904728075927	0.4870170907322936	0.8172410870717757
Abhd14a	0.17441923368032303	0.23486794981908554	0.42008767935127767	0.6359859378656794	0.21899533611523136	0.31199989802168543	0.14136365741183035
Abhd16a	0.09319585582768819	0.14367938817739404	0.047087619291937756	0.13026865653351158	0.19732964456622815	0.29164904782872847	0.13346740157293174
Abhd17a	0.3717983332038769	0.4085279061521406	0.8490487884169321	0.9312546538725673	0.22664443795597755	0.31909322521991723	0.08124362876614184
Abhd17b	0.0011174470090291552	0.0032833173137861143	0.7806140274407456	0.8982909698527113	0.43209482647513275	0.4640615086179116	0.5268671144663584
Abhd17c	0.010108566637355126	0.022849791114058337	9.145089646044389e-06	5.324583092191858e-05	1.1847454719493555e-06	6.2923148399087995e-06	0.0010081157951979038
Abhd18	0.28298143746973503	0.33688921221794843	0.7168126284022089	0.8597208318614559	0.43503431444382445	0.46553469992738183	0.10464134416622979
Abhd2	0.004407644533515917	0.011134444130941602	0.061642653650888515	0.16194004373325913	0.1491787031437426	0.24206029344353927	0.2346572745915907
Abhd3	0.01776255298434259	0.03683709136371917	0.06530608494771215	0.16925002020699056	0.03069783182845387	0.07257130376043895	0.04336819593474179
Abhd4	2.798416259602475e-14	2.390730682462481e-13	0.061257110170695614	0.16101352536551672	0.01876731055043246	0.048017359459054644	0.023848092099500087
Abhd5	0.000678593197025977	0.002084493648168511	0.14400292930782407	0.30938055345042054	0.07326341508260481	0.14482715440678728	0.051163407328587256
Abhd6	0.01711158259210578	0.03567582932341373	0.13137457368279842	0.2897722708015553	0.024016636600908803	0.0590428409157803	0.14979172669933366
Abhd8	0.010364174622519814	0.02331463432646273	0.15395427526210664	0.32456926490821497	0.03433690680439938	0.07990200659613145	0.20094269813056445
Abi1	0.018101150825621012	0.037449599935079084	0.0004210809693604843	0.0019472262476467135	6.446455610431556e-07	3.5132824542057184e-06	1.1322701726378727e-05
Abi2	0.009871959779689115	0.022401610759644898	0.00013936643442071252	0.0006960508108504393	3.917162672006924e-08	2.3606566434806796e-07	2.6192281237079092e-05
Abl1	9.746730341196076e-07	4.6817750300676644e-06	3.1891549226805783e-06	1.9422330072931628e-05	0.0005045924471972496	0.0019413040400808202	0.00900479486192445
Abl2	0.3065188937051987	0.35692375237883106	0.4153043584459254	0.6310385189039577	0.07347945222098096	0.1450833473126802	0.5617797505283985
Ablim1	0.0003332599380217909	0.0010995333780052287	0.003156466120427834	0.012573256713037538	1.8778743459346714e-05	8.88093181265147e-05	0.00013279358725078552
Ablim2	6.755736665658218e-06	2.92013513836722e-05	0.0009936932876302767	0.004337283084850371	0.0001775599126737637	0.0007400721328329266	0.0007587337677789253
Ablim3	2.530217744479365e-08	1.4232837932349769e-07	0.8712780402136828	0.941929999564638	0.2028262339355944	0.29668521664948344	0.28143434149232566
Abr	5.3709839340599856e-14	4.525388785026122e-13	4.494380062042779e-13	4.471109667812913e-12	2.220446049250313e-16	2.0507210967581356e-15	0.0016629819287453055
Abracl	0.014456770567790761	0.03093729958370423	0.0003769255615212411	0.0017613226406040254	1.5124343921701922e-07	8.671939501975257e-07	3.3024886416488445e-06
Abraxas2	0.0035984308276372054	0.009325845987838395	0.13139906100685342	0.2897722708015553	0.49767687380610426	0.49839327914438597	0.7382760435865316
Abtb1	0.04601269910465151	0.0811078320788775	0.6788649237077806	0.8355584036485	0.41582852622194877	0.4542668752571608	0.7955861614470687
AC124490.1	0.09351291313457077	0.14407151226585288	0.9492036914696461	0.9773769982256025	0.3049616686496085	0.38119969127690073	0.5759777494326148
AC124561.1	3.4349872756281436e-78	1.242045768039859e-76	8.318234334321505e-62	2.7537289946627167e-60	0.0	0.0	5.5464280380982765e-130
AC129186.1	5.54387929962342e-10	3.6095995519607898e-09	1.5464325711700487e-18	1.9452493921560088e-17	0.0	0.0	1.5940641787778317e-17
AC133488.1	0.41571716708886697	0.4422659147785984	0.6407357163080385	0.8099774042952508	0.13007158539741004	0.2211262084158954	0.5397348653274482
AC137513.1	6.121697741076263e-05	0.00023071736986463961	0.0921434225165552	0.2211317048795742	0.2027176454965246	0.29661453971861734	0.27520112463010027
AC149090.1	0.4290795545095131	0.45103524508031734	0.06520024432270445	0.16902042172438647	0.009188286122509881	0.026218991180685592	0.0006514015148934956
AC154200.1	0.0011289911301590118	0.00331326267877453	0.000285721610900509	0.0013564854967122518	3.351031918619185e-08	2.0294661168448326e-07	3.297847065995091e-06
AC157554.2	0.00035228968763808486	0.001156865499050132	0.966528888512203	0.9834281688797495	0.34037051272659113	0.4055052506208877	0.44436439302358327
AC161165.4	0.005722213920712479	0.013900389111215238	0.22012714580716575	0.4156119271222384	0.3886016257663045	0.43633635050808045	0.6139891548512543
AC161199.1	0.36584394470708625	0.403750964543838	0.0006835030514687777	0.003063882159809036	0.005626806223463121	0.01718233761361814	0.5029170734174571
AC165271.1	0.022601155087978622	0.04510564535786202	0.020044189460830614	0.06356629100944462	0.0010416969414310806	0.0037763922786101215	0.0012971333262298535
AC165953.2	0.39441084671060256	0.4252675931907124	0.6256946606687785	0.7983551678105131	0.31325003197695367	0.38703026898779086	0.4075903564643265
Acaa1a	0.057383778501644576	0.09745969122127571	0.39823182019995507	0.61506111240053	0.26643851303253496	0.3522437923915016	0.41572237104445825
Acaca	4.658663692185216e-05	0.00017818206682171324	0.00021225856467671842	0.0010301741828960692	1.302850688333912e-05	6.288982214277835e-05	0.015293226754243713
Acad11	6.053129300529821e-05	0.0002283087529480051	0.9142670607504676	0.9633228955154659	0.3125379091178395	0.3864915410708871	0.6164017487006772
Acad8	0.0003172029231438918	0.0010525809156407028	0.5376855476957266	0.7305574988727711	0.33070965534103736	0.3991993114018365	0.6950182065680641
Acad9	0.002875912820464296	0.0076433603818089595	0.09199309029060512	0.22094124797981363	0.04649149787937512	0.10146329347884116	0.31953264478441284
Acadl	1.0939226012181115e-08	6.376768333929967e-08	0.1263469915263995	0.2812163612344586	0.039744478021050966	0.08986066915742465	0.008449594037622075
Acadm	9.149004461536983e-08	4.915081947291715e-07	0.49005991147089134	0.6946547466104658	0.3474914959897628	0.41024929749441996	0.030792710292752754
Acadsb	0.000147979994281945	0.0005227310612720905	0.17534057745953713	0.35666277091143356	0.43982937661921784	0.4679066400490409	0.11175285898062041
Acap2	5.838432957027302e-10	3.791305801584528e-09	5.6358036980218806e-09	4.3313914068169733e-08	4.769518113789672e-13	3.82772383268018e-12	1.7487844724783286e-07
Acap3	0.14991033448737023	0.20886838726599471	0.2185085740044106	0.4136718540705602	0.17838399253757664	0.2736356829799176	0.8902028848913891
Acat1	0.3907252274911982	0.42273561932055326	0.20414243988063174	0.3947914472359572	0.10408351752691547	0.19002059812873173	0.4641822236384361
Acat2	0.006405920328431231	0.015373895003256829	0.030049722050034006	0.089938065475957	0.007699943819716948	0.02258358260682621	0.002169448339601501
Acbd3	0.003410977001411024	0.00889413614604221	0.313290561597256	0.5310386115017317	0.3291736451804761	0.39842443291707985	0.7584782316818975
Acbd4	0.0004141645453463504	0.0013387754393273086	0.32321461270813046	0.541768729033009	0.11749628833209202	0.20652751316247944	0.35520452120447515
Acbd5	0.19783577966614702	0.25872051313873945	0.5933037214267455	0.773520910891522	0.22897965798521436	0.32104330642396844	0.44251986186922204
Acbd6	0.2864995453878868	0.3399623450297775	0.3479943551445166	0.5694717244591045	0.0761131293125974	0.14907706458807551	0.9964919445500111
Acd	0.066821000935126	0.11025865280124472	0.9054210035794901	0.9599157361293348	0.2522789593721203	0.3402259183715121	0.24666040385424226
Acer3	0.17610021093060152	0.23654639710883676	0.12698048442256016	0.28247032164737046	0.1413539566771036	0.2336978946311689	0.6324221213699238
Ache	1.0222243625687291e-21	1.2185859524100944e-20	5.522819776455354e-07	3.5911155268404786e-06	2.4731328096549987e-12	1.9218262015709224e-11	2.2071762151793173e-12
Acin1	0.2829153632214493	0.33688921221794843	0.7104453402124817	0.8566080827786524	0.013780229968239244	0.036924384320146664	0.26679832429334965
Ackr1	8.442646407656747e-05	0.0003097322806013795	4.854514863105095e-10	3.9807021877461774e-09	0.0	0.0	3.0328727741325466e-13
Acly	0.0035766641869039717	0.009274340398907652	0.11099297480277447	0.25498923202815343	0.05961985708935902	0.12351268068047125	0.043868808623764154
Aco1	0.004703474301412228	0.011757485887637352	0.6153512302493694	0.7912903661011542	0.16425998349934579	0.2585718491186125	0.7728925378961757
Aco2	0.04671152186461681	0.08213281944219991	0.21351415377295213	0.40701467376187794	0.05827656705722206	0.12147459702057412	0.04050278854699151
Acot11	2.427599294414882e-09	1.501770548356782e-08	0.8547557315190119	0.9335434031603653	0.2793773808919783	0.36191289190716336	0.6183407861113859
Acot13	0.014266157929251136	0.03058951456208575	0.0018366570197400167	0.00763896525315468	5.369750302408605e-06	2.6873433714658794e-05	1.7757524063846643e-05
Acot2	0.16763082776776672	0.22744592651569456	0.561564379499258	0.748676102682072	0.25932711642461437	0.34651717718383745	0.028003959805280764
Acot7	2.8430880084691078e-05	0.00011233636852818059	1.5519627648023244e-05	8.765235234753877e-05	7.757041908806883e-08	4.581751275732287e-07	0.0003322447851675394
Acot9	1.5774122444942288e-06	7.431280088364879e-06	0.11122816408032606	0.25536460833919944	0.011501413555770834	0.031756086625246094	0.09199616247117587
Acox1	0.015321902641977737	0.03243270911717183	0.9952073412132822	0.9972427381684172	0.37798609400954464	0.42888903835103376	0.22218674026320082
Acox3	0.2743276879439085	0.3292671501913718	0.0901557497739414	0.21738095276448127	0.033097282600943356	0.07745886606320611	0.9408471472454589
Acp1	0.02375688919775189	0.047095641765885245	0.3464082668903813	0.567729487750267	0.12176015311795385	0.21158498677120582	0.5427767605283045
Acp2	0.1725240512691903	0.23280251433149365	0.3288052173283613	0.5474872259304354	0.3865176851576142	0.4347899131354195	0.7268521473509788
Acsbg1	6.955524082690902e-10	4.486976990539049e-09	0.28891758369407794	0.5023267394288091	0.42426549779850875	0.4595310725022203	0.0025348732455353186
Acsf3	0.058149427989880514	0.09842913195246833	0.4831556182034439	0.6880456187727869	0.358506705669543	0.41654509336988504	0.7656559937706627
Acsl1	0.18307238118018637	0.24385801230138823	0.2761816589144416	0.4866578089736761	0.43798339552541443	0.46685513899200864	0.413533685396055
